DES_CATEGORIA_MATERIAL,DES_MARCA_MATERIAL,FLG_DATA,PCT_DESCONTO,flg_mkt,ANO,CICLO,VL_PRECO_BOX_COX,QT_VENDA_lagged_3
4,64,0,0.0,0,1,02,0.7021024423645792,1254.0
3,71,0,27.5,1,3,14,0.7020988873053237,132450.0
5,64,0,0.0,0,3,05,0.7021418334106314,832.0
5,58,0,10.0,1,3,04,0.702170652539525,125482.0
3,56,0,35.0,1,3,04,0.702088891000697,9442.0
4,63,0,0.0,0,3,10,0.7020584338586953,1038.0
2,60,0,0.0,0,3,05,0.702047096793021,3150.0
5,77,0,0.0,0,3,07,0.7021165058813876,1188.0
2,57,1,0.0,0,2,16,0.7020428662673995,336.0
5,63,1,18.75,1,2,16,0.702099110246695,43774.0
0,75,0,0.0,0,2,15,0.7021059275556,1640.0
2,70,1,0.0,0,1,07,0.7020736441312808,3098.0
2,75,1,0.0,0,3,11,0.7020814167840721,4468.0
2,65,0,0.0,0,2,07,0.7020736441312808,91694.0
4,64,0,0.0,0,2,07,0.7021138170241582,13432.0
4,56,1,0.0,0,3,11,0.7021267484173326,332.0
2,46,0,0.0,0,1,11,0.7020736441312808,1676.0
5,70,0,0.0,0,3,02,0.7020635133152283,992.0
4,64,1,20.0,1,3,11,0.7020969230269949,3248.0
2,70,0,0.0,0,1,13,0.7020445276757239,246.0
2,56,0,0.0,0,3,14,0.7020619098236731,9454.0
2,58,0,0.0,0,3,12,0.7020437585358863,590.0
2,61,1,0.0,0,2,16,0.7020437681886916,16500.0
2,54,0,0.0,0,3,12,0.7020501394237993,1946.0
2,64,0,0.0,0,2,10,0.7020553583659229,484.0
3,56,1,0.0,0,1,09,0.7020927576250704,18754.0
1,56,0,0.0,0,1,03,0.7021179536855235,10014.0
5,69,1,0.0,0,2,08,0.7021320659389423,47596.0
2,60,0,0.0,0,3,07,0.702047134053102,244.0
0,75,0,0.0,0,2,09,0.7021024423645792,2450.0
2,70,0,0.0,0,2,04,0.702048281764757,36638.0
3,63,1,25.0,1,3,06,0.7020401085082689,20702.0
3,71,1,15.0,1,3,08,0.7020660923966482,37452.0
1,56,0,0.0,0,2,05,0.7021110915397193,2338.0
4,63,0,21.71,1,3,09,0.7020189040869206,4146.0
1,59,0,0.0,0,2,12,0.7021267484173326,2954.0
4,63,1,0.0,0,3,11,0.7020174043583594,2414.0
4,63,1,0.0,0,2,11,0.7020586962263123,1904.0
3,63,1,0.0,0,1,07,0.7020593703378026,570.0
5,60,0,0.0,0,2,02,0.7021685761093307,105754.0
4,56,1,0.0,0,2,08,0.7020927576250704,72264.0
2,78,1,0.0,0,1,09,0.7020736441312808,406.0
2,70,0,0.0,0,2,12,0.7020407481088086,35936.0
2,64,0,0.0,0,3,15,0.7020569681210754,1796.0
5,63,1,19.52,1,3,06,0.7021435822189916,61630.666666666664
5,56,1,32.5,1,2,11,0.7021537888721091,35488.0
2,70,1,22.56,1,2,16,0.7020494789821711,7062.0
3,71,1,15.0,1,2,11,0.7021237587280887,3754.0
3,71,0,27.5,1,3,14,0.7020895025402832,3328.0
2,70,0,0.0,0,2,09,0.7020447667570822,2680.0
5,56,1,0.0,0,1,18,0.7021368594142084,21670.0
5,64,0,25.0,1,3,05,0.7021456949698619,27992.0
5,64,1,20.0,1,1,09,0.702145758959649,378.0
2,56,0,0.0,0,3,15,0.7020619098236731,52778.0
4,70,0,0.0,0,1,13,0.7021024423645792,1034.0
2,66,0,30.1,1,1,02,0.7020445468244854,66810.0
5,61,0,0.0,0,3,10,0.7021565470983167,240.0
5,55,0,0.0,0,2,09,0.7021594119580271,2490.0
0,75,1,0.0,0,1,12,0.7021059275556,13044.0
2,50,0,0.0,0,2,07,0.702048281764757,980.0
5,68,0,0.0,0,3,13,0.7020736441312808,6938.0
3,63,0,0.0,0,2,09,0.7020838362119062,316.0
4,56,0,25.0,1,3,13,0.7021063743132516,89296.0
2,61,0,32.5,1,1,15,0.7020698789889112,20278.0
4,70,0,20.05,1,1,11,0.7020906662694755,55974.0
2,66,0,0.0,0,1,14,0.7020735622472478,87704.0
5,65,0,0.0,0,3,14,0.7021626024750652,92776.0
3,63,0,0.0,0,2,04,0.7020406185307769,54430.0
4,56,0,0.0,0,1,11,0.7020819926616184,2864.0
2,70,0,0.0,0,2,13,0.7020358356104313,900.0
4,77,0,0.0,0,1,14,0.7020736441312808,314.0
2,65,1,0.0,0,1,17,0.7020133376916323,250.0
2,75,0,27.535,1,2,09,0.7020505890426202,132168.0
3,56,0,0.0,0,3,04,0.7021006211751335,11014.0
4,74,1,0.0,0,3,11,0.7021255577150876,109784.0
5,64,0,15.0,1,2,10,0.7021548163636439,47264.0
4,68,0,30.0,1,3,15,0.702068507946367,26672.0
2,75,0,0.0,0,1,04,0.702048281764757,209696.0
4,56,1,0.0,0,2,11,0.7021244197111483,28786.0
2,63,0,0.0,0,1,06,0.7020365451269506,3854.0
3,71,0,0.0,1,1,06,0.7021068176740302,56246.0
5,68,0,30.0,1,3,12,0.7020445276757239,6288.0
4,56,0,15.0,1,2,13,0.7021241203945893,45050.0
3,63,0,0.0,0,1,01,0.702048281764757,37284.0
5,69,1,5.0,1,3,08,0.7021341309190897,52880.0
4,63,1,0.0,0,2,06,0.7020789143893862,2122.0
5,69,0,0.0,0,3,05,0.7021368594142084,79070.0
4,56,0,25.0,1,3,03,0.7020738756673691,49534.0
2,58,0,0.0,0,2,14,0.7020358356104313,4952.0
4,61,0,0.0,0,1,10,0.7021138170241582,5312.0
5,78,0,0.0,0,2,14,0.7021569993928038,242.0
5,77,1,0.0,0,2,11,0.7021042104373152,5760.0
4,56,0,0.0,1,2,15,0.7020927576250704,38020.0
5,73,0,0.0,0,1,11,0.7021514406675416,150992.0
5,75,1,0.0,0,1,07,0.7021717154834967,6234.0
2,63,0,0.0,0,2,01,0.7020322975430958,326.0
5,79,0,0.0,0,3,15,0.7021665477963813,49976.0
4,70,0,0.0,1,2,14,0.7021024423645792,26466.0
2,65,1,0.0,0,2,17,0.7020586962263123,328.0
4,63,0,20.0,1,3,02,0.7020298388571001,27402.0
4,56,0,0.0,0,2,04,0.7020879212718516,30936.0
5,60,0,0.0,0,2,13,0.7021703183566566,1378.0
2,61,0,0.0,0,1,08,0.7020553583659229,1444.0
2,75,0,0.0,0,3,12,0.7020406185307769,442.0
4,63,1,20.0,1,2,17,0.7020715777802661,4242.0
4,70,0,0.0,0,3,04,0.7021059275556,1322.0
5,62,0,0.0,0,3,13,0.7021509361489275,32992.0
5,56,0,0.0,0,3,09,0.7021368594142084,936.0
1,56,1,0.0,0,1,07,0.7021310789573301,324.0
2,59,1,0.0,0,2,08,0.7020736441312808,33738.0
2,46,1,0.0,0,1,12,0.702048281764757,718.0
5,68,1,32.515,1,1,17,0.702139763657827,83062.0
1,47,0,0.0,0,2,04,0.7021300348988083,1452.0
5,62,0,0.0,1,3,10,0.7021504096575755,41374.0
5,77,0,0.0,0,3,07,0.7021838182050241,64912.0
3,71,0,27.5,1,3,03,0.7020723304690653,383658.0
4,70,0,0.0,1,1,15,0.7021024423645792,2754.0
3,63,1,0.0,0,3,11,0.702048281764757,32758.0
1,56,0,0.0,0,1,13,0.7021349256838456,31350.0
2,66,1,10.0,1,2,17,0.7020465829510488,23184.0
2,42,1,0.0,0,2,11,0.7020736441312808,326.0
2,61,0,0.0,0,2,03,0.7020734119017412,58472.0
4,63,0,20.0,1,2,02,0.7020662272417669,158342.33333333334
5,51,0,0.0,0,3,15,0.7021593879424464,526.0
4,63,0,0.0,0,3,10,0.7020619098236731,1278.0
5,56,0,0.0,0,3,02,0.7021284214133975,17884.0
4,63,0,20.0,1,3,01,0.7020831849186298,78196.0
0,62,0,20.0,1,3,04,0.7020619413542604,22298.0
3,56,0,0.0,0,1,04,0.7020884412735696,586.0
2,70,0,0.0,0,2,04,0.702048281764757,1490.0
4,56,0,0.0,0,1,13,0.7020468355544324,1430.0
3,63,0,0.0,0,2,13,0.7020326223871426,14100.0
4,47,0,0.0,0,3,03,0.7021166803661539,244.0
2,63,0,27.5,1,1,10,0.702023034864386,32262.0
0,62,0,25.0,1,3,09,0.7020579397646216,16694.0
2,51,0,35.0,1,1,02,0.7020133765095182,14034.0
5,65,1,0.0,0,1,12,0.7021539123147028,1464.0
4,56,0,0.0,0,1,14,0.7021206998669796,452.0
4,70,1,0.0,0,2,17,0.7020963766127282,588.0
2,65,0,0.0,0,2,04,0.7020736441312808,17184.0
5,69,0,20.03,1,2,04,0.7021123146021719,135427.0
1,56,1,0.0,0,2,06,0.7021310789573301,974.0
2,60,0,0.0,0,2,03,0.702048281764757,42278.0
2,70,0,20.07,1,1,11,0.7020674088047577,27084.0
5,63,0,25.0,1,3,15,0.7021069425417993,30594.0
4,60,0,20.0,1,3,14,0.7020787678954926,1062.0
4,56,0,15.0,1,2,13,0.7020961835184472,159215.0
3,63,1,0.0,0,2,06,0.702048281764757,19900.0
5,75,0,0.0,0,3,09,0.7021764513375658,42016.0
1,56,1,0.0,0,3,06,0.7021267484173326,2874.0
5,75,1,0.0,0,2,06,0.7021784343081698,239236.0
1,56,0,0.0,0,1,11,0.7021219715103496,6498.0
2,59,0,0.0,0,3,04,0.7020406185307769,5850.0
2,66,0,0.0,0,3,01,0.7020322975430958,4732.0
2,57,1,0.0,1,3,11,0.7020704422017734,42792.0
3,56,0,20.0,1,1,06,0.7020927576250704,14650.0
2,64,1,0.0,0,3,06,0.7020586962263123,2312.0
5,64,1,0.0,0,1,12,0.7021569993928038,282.0
4,6,0,0.0,0,2,02,0.7021139492312709,240.0
2,61,0,20.07,1,1,04,0.7020553753755366,31962.0
3,56,0,0.0,0,2,03,0.702107595769302,2160.0
1,56,0,35.0,1,1,13,0.7020927576250704,3214.0
5,68,0,0.0,0,1,10,0.7021515394260057,95024.0
2,24,0,0.0,0,1,11,0.7020736441312808,240.0
4,63,1,0.0,0,1,17,0.7020838362119062,332.0
5,69,0,0.0,0,3,04,0.7021367175207983,45446.0
2,50,0,0.0,0,1,15,0.702048281764757,7024.0
2,63,0,0.0,0,2,03,0.7020365451269506,330.0
2,75,1,0.0,0,3,06,0.702070356906889,17310.0
4,64,0,0.0,0,3,13,0.7021138170241582,10247.0
2,58,0,0.0,0,1,06,0.7020736441312808,22920.0
5,75,0,0.0,0,2,07,0.7021628171273453,320.0
2,57,1,0.0,0,3,06,0.7020702430377939,59874.0
2,66,1,35.0,1,1,17,0.7020506069813325,32294.0
1,63,1,0.0,0,1,07,0.7021005656952534,16366.0
2,76,0,0.0,0,3,07,0.702065392145968,1518.0
4,56,0,0.0,0,1,06,0.7020555283146984,3086.0
5,75,0,12.51,1,3,15,0.7021717714254558,84736.0
0,65,0,20.490000000000002,1,2,03,0.7020906123323424,43870.0
5,69,0,20.03,1,1,14,0.7021107931624341,26454.0
2,75,0,0.0,0,3,12,0.7020550772333761,2368.0
2,58,0,0.0,0,2,10,0.7020325899493862,17084.0
2,64,0,0.0,0,3,10,0.7020876344395929,734.3333333333334
2,75,0,0.0,0,2,01,0.7020736441312808,636.0
2,70,0,0.0,0,1,05,0.7020482173517392,10712.0
5,60,0,0.0,0,3,09,0.7021718057215751,139952.0
2,63,0,0.0,0,2,15,0.7020365451269506,322.0
0,75,0,22.0,1,1,03,0.7021043496540498,5876.0
2,70,1,0.0,0,1,07,0.7020736441312808,11596.0
2,63,0,0.0,1,2,14,0.7020364515103735,61932.0
5,74,0,0.0,0,2,09,0.7021742433513053,40764.0
4,63,0,0.0,0,3,03,0.7020705557859671,736.0
1,56,0,0.0,0,2,02,0.7021348312967827,102716.0
1,60,1,0.0,0,3,06,0.7021267484173326,4782.0
0,75,1,0.0,0,3,08,0.7020705486917147,692.0
5,70,0,0.0,0,1,15,0.7021433037443553,539162.0
4,63,0,19.85,1,1,15,0.7021000501318846,150342.0
2,59,1,0.0,0,1,12,0.7020553583659229,246.0
2,52,1,0.0,0,3,11,0.7020814167840721,240.0
2,75,1,0.0,0,1,18,0.702048281764757,28754.0
1,61,1,0.0,0,3,08,0.7021107931624341,948.0
4,77,0,0.0,0,1,10,0.7021515394260057,658.0
5,75,0,0.0,0,3,09,0.7021764664833761,2664.0
2,64,0,0.0,0,1,10,0.7020736441312808,1276.0
2,61,0,0.0,0,1,04,0.7020553583659229,1586.0
5,75,1,0.0,0,2,06,0.7021784343081698,111472.0
4,60,0,22.134999999999998,1,1,01,0.702086176505966,38484.0
5,65,0,0.0,0,2,12,0.7021466219654695,428.0
5,56,0,0.0,0,1,10,0.7021368594142084,240.0
5,42,0,0.0,0,1,10,0.7021636072870708,1220.0
4,56,0,0.0,0,3,04,0.7021267484173326,372.0
4,28,1,0.0,0,2,16,0.7020969867171484,240.0
2,59,0,27.5175,1,2,13,0.7020235078345596,34968.0
3,71,0,20.0,1,2,05,0.7020925325395779,14118.0
2,63,1,0.0,0,1,18,0.7020085267952229,336.0
2,65,0,20.0,1,3,03,0.7020404887793099,22130.0
1,56,1,0.0,0,2,08,0.702119394966562,848.0
2,65,0,0.0,0,2,04,0.7020730622507811,10524.0
5,65,0,25.0,1,3,01,0.7021456825138837,252694.0
4,63,0,0.0,0,2,10,0.7020440091907636,1300.0
5,60,0,0.0,0,3,07,0.7021703183566566,12914.0
3,56,0,0.0,0,1,08,0.702144947003777,1260.0
5,58,1,0.0,0,3,08,0.7021710289193357,410.0
5,44,0,0.0,0,1,06,0.7021488032589323,3735.0
4,63,0,25.98,1,2,07,0.7020817542864284,72100.0
5,52,0,0.0,0,2,01,0.702144947003777,578.0
2,59,0,0.0,0,1,11,0.7020472643460717,2972.0
5,74,0,13.333333333333334,1,3,09,0.7021741246558194,22341.0
2,60,1,0.0,0,3,08,0.7020438357309033,322.0
5,61,1,0.0,0,3,06,0.7021676488780585,38124.0
3,63,0,0.0,0,1,02,0.7020619098236731,534.0
4,77,1,0.0,0,3,11,0.7021515394260057,352.0
2,75,0,0.0,0,2,15,0.7020586962263123,23342.0
0,65,0,25.0,1,3,01,0.7020790542447466,37116.0
5,65,0,0.0,0,1,01,0.7021569993928038,312.0
5,68,0,0.0,0,3,13,0.7020736441312808,4574.0
2,70,0,0.0,0,3,14,0.7020334943097912,1598.0
5,65,1,0.0,0,2,06,0.7021344778102038,2216.0
4,63,0,0.0,0,1,01,0.7020202377536501,27696.0
4,64,0,0.0,0,1,08,0.7021074640654518,3660.0
3,56,0,0.0,0,3,03,0.7021057835304244,17572.0
0,36,1,0.0,0,2,17,0.7020814167840721,346.0
5,58,0,0.0,0,2,02,0.7021688203478347,1180.0
4,63,0,21.71,1,3,09,0.7020194076519878,9234.0
2,75,1,0.0,0,2,06,0.7020406185307769,236692.0
2,64,0,0.0,0,1,06,0.7020736441312808,1056.0
4,56,0,0.0,0,1,14,0.7021204674745521,88347.0
4,56,0,0.0,0,1,13,0.7020800676968785,800.0
2,75,1,0.0,0,1,07,0.7020736441312808,148932.0
2,62,0,0.0,0,1,02,0.7020445276757239,240.0
4,63,1,10.0,1,2,16,0.7021059275556,31068.0
5,60,0,20.0,1,3,03,0.7021615032999337,39686.0
4,70,1,0.0,0,1,09,0.7021024423645792,5568.0
2,65,0,0.0,0,3,03,0.7020427492673182,1356.0
5,77,0,0.0,0,1,01,0.7021801863645619,1530.0
4,76,1,0.0,0,2,06,0.7021514451632195,43126.0
3,56,1,0.0,0,3,11,0.7021059275556,37736.0
2,70,0,0.0,0,3,13,0.7020619098236731,1070.0
1,56,0,0.0,0,1,11,0.7021310789573301,1342.0
5,51,0,0.0,0,3,09,0.7021593879424464,15674.0
4,77,0,0.0,0,3,05,0.7020968101886048,2102.0
4,56,1,0.0,0,3,06,0.7021138170241582,1150.0
4,56,0,0.0,0,2,05,0.7020821024177255,1444.0
0,54,0,0.0,0,1,03,0.7020738892656062,246.0
5,77,0,0.0,0,3,02,0.7021244197111483,984.0
4,37,0,0.0,0,2,02,0.7020984581729987,248.0
2,65,0,0.0,0,2,05,0.7020736441312808,1272.0
4,59,0,0.0,0,3,03,0.7020619098236731,1294.0
5,73,0,20.0,1,3,01,0.7021386554169925,316040.0
4,77,0,20.57,1,1,11,0.7021382557775883,55938.0
4,63,0,0.0,0,2,01,0.7020736441312808,240.0
3,56,0,0.0,0,1,08,0.7021006211751335,2290.0
0,65,1,0.0,0,2,08,0.7021059275556,240.0
0,64,0,0.0,0,2,15,0.7020998211690255,1372.0
3,56,1,0.0,0,2,11,0.7020968101886048,18884.0
5,61,0,0.0,0,2,02,0.7021654777786821,340.0
2,63,0,20.0,1,2,01,0.702067305453171,50152.0
2,70,0,0.0,0,1,10,0.7020553583659229,240.0
4,63,0,20.0,1,3,04,0.7020906824422203,122928.0
2,62,1,35.0,1,1,17,0.7020467701302722,2192.0
5,65,0,0.0,0,1,08,0.7021569993928038,240.0
4,74,1,0.0,0,2,08,0.7021410658490956,29774.0
4,77,0,0.0,0,3,15,0.7020968101886048,990.0
2,61,0,0.0,0,2,02,0.7020322975430958,590.0
2,78,0,35.0,1,1,02,0.702032373432854,123990.0
3,56,0,0.0,0,3,04,0.7021006211751335,6250.0
5,55,0,20.0,1,3,01,0.7021640036347034,91006.0
2,54,0,0.0,0,1,02,0.702002488687047,1494.0
2,75,1,0.0,0,3,08,0.7020814167840721,11732.0
0,57,0,0.0,0,1,05,0.7021059275556,10200.0
1,56,0,0.0,0,3,04,0.7021350198569171,3232.0
2,64,1,0.0,0,3,11,0.7020437585358863,9082.0
2,30,0,0.0,0,2,07,0.7020406185307769,254.0
5,77,0,10.504999999999999,1,2,10,0.7021822134276717,124602.0
5,55,0,25.0,1,3,04,0.7021673439889045,26574.0
2,54,0,0.0,0,1,04,0.7020399579907667,1164.0
2,70,0,0.0,0,2,09,0.7020736441312808,410.0
1,56,0,0.0,0,2,10,0.702086176505966,242.0
2,63,0,20.0,1,3,04,0.7020279442921211,71680.0
4,61,1,0.0,0,1,18,0.7021138170241582,38410.0
2,67,0,0.0,0,2,07,0.7020736441312808,22532.0
5,64,0,20.0,1,2,01,0.7020711494470445,2788.0
4,56,0,0.0,0,1,01,0.7021180555671357,264.0
2,70,0,32.5,1,1,10,0.7020653240623614,13194.0
4,70,0,0.0,0,1,16,0.7020518893453717,582.0
5,60,0,35.0,1,1,16,0.7021643286177086,47260.0
2,63,0,0.0,0,1,06,0.7020365451269506,61888.0
4,56,0,0.0,0,3,07,0.7021013379001882,252.0
3,62,0,0.0,0,1,05,0.7020232361318883,598.0
3,56,1,0.0,0,1,17,0.7021020282753657,904.0
5,66,1,0.0,0,3,08,0.7021615834664294,324.0
5,61,0,25.0,1,2,15,0.7021644181250726,22424.0
4,63,1,0.0,0,2,06,0.7021024289061281,210430.0
1,56,0,0.0,0,3,04,0.7021340972737794,3140.0
1,64,0,0.0,0,2,04,0.7021180555671357,12070.0
4,56,1,0.0,0,1,18,0.7020838362119062,15434.0
0,65,0,0.0,0,3,02,0.702102136570999,35668.0
4,56,0,0.0,0,2,03,0.7020806086527807,892.0
3,56,0,0.0,0,3,14,0.7021006211751335,10162.0
0,65,0,0.0,0,1,01,0.7021059275556,480.0
3,71,0,15.0,1,3,02,0.702065904743067,177048.0
5,55,0,0.0,0,1,06,0.7021667496832857,2654.0
5,75,1,0.0,0,3,06,0.7021750561699173,44924.0
4,63,1,20.92,1,1,17,0.702036607489025,34434.0
2,54,0,0.0,0,1,01,0.7020406185307769,240.0
2,59,0,0.0,0,1,16,0.7020452526145979,422.0
4,56,0,20.0,1,3,07,0.7020891726573899,31482.0
4,59,0,20.0,1,3,14,0.70205803880909,1618.0
2,70,0,0.0,0,1,03,0.702048281764757,3368.0
5,60,1,0.0,0,2,06,0.7021688203478347,9100.0
3,56,1,0.0,0,1,09,0.7020927576250704,25426.0
1,61,0,0.0,0,1,01,0.7021206998669796,240.0
2,65,1,0.0,1,2,16,0.702048281764757,12090.0
5,64,0,0.0,1,1,16,0.7021570143470247,12692.0
2,64,0,33.33,1,3,05,0.7020465923189245,19202.0
5,75,0,0.0,0,3,09,0.7021764664833761,25134.0
5,60,1,0.0,0,2,06,0.7021688203478347,428.0
1,56,1,0.0,0,1,09,0.7021189801701715,2428.0
2,61,0,0.0,0,2,01,0.7020736441312808,810.0
5,60,0,0.0,0,2,05,0.7021688203478347,14702.0
1,56,0,0.0,0,1,14,0.7021219715103496,2226.0
3,56,1,20.0,1,2,06,0.7020807991184775,17172.0
2,60,0,0.0,0,3,13,0.7020586962263123,22584.0
4,69,1,0.0,0,3,08,0.7020906339123636,936.0
4,62,0,0.0,0,1,11,0.7020553583659229,11992.0
5,56,0,0.0,0,2,05,0.7021271498988951,7696.0
5,75,0,0.0,0,2,13,0.7021682392339539,33878.0
2,63,0,25.0,1,3,15,0.7020285309232833,108496.0
5,65,1,0.0,0,2,11,0.7021645615867359,165802.0
5,55,0,0.0,0,1,10,0.7021714710124167,19550.0
4,63,0,0.0,0,1,03,0.7021024423645792,248.0
5,49,0,0.0,0,2,03,0.7021552876750219,974.0
2,75,1,22.56,1,2,16,0.7020426516578472,240914.0
2,59,0,0.0,0,1,05,0.7020736441312808,322.0
2,64,0,0.0,0,3,10,0.7021729869434667,318.6666666666667
4,63,1,0.0,0,1,07,0.7020553583659229,246.0
3,56,0,25.0,1,1,11,0.7020860497845437,61086.0
5,70,0,0.0,0,1,04,0.7021386231642626,2582.0
5,56,0,0.0,0,2,03,0.7021219715103496,2962.0
0,75,0,0.0,0,3,02,0.7020861246930252,17118.0
2,64,0,0.0,0,1,10,0.7020736441312808,113692.0
2,54,0,0.0,0,3,15,0.7020295273471386,244.0
4,63,0,13.89,1,1,05,0.7020205413559754,24738.0
3,37,1,0.0,0,1,09,0.7020448717616218,242.0
5,55,0,0.0,0,2,03,0.7021717154834967,8614.0
2,75,0,0.0,0,1,06,0.7020482173517392,26662.0
2,58,0,20.07,1,1,03,0.7020554858581868,59030.0
4,60,1,20.0,1,3,11,0.7020738348583194,23760.0
2,70,0,0.0,0,1,03,0.7020736441312808,240.0
5,61,0,0.0,0,3,05,0.7021703183566566,14282.0
4,63,0,0.0,0,3,14,0.7020906339123636,25952.0
4,63,0,0.0,0,3,01,0.7020445276757239,5326.0
4,63,0,20.0,1,3,02,0.702029203719974,39296.0
3,56,0,0.0,0,1,03,0.702107595769302,2474.0
4,70,0,20.05,1,2,13,0.7020798816074718,6998.0
3,56,1,20.0,1,3,08,0.7020949469782712,9018.0
2,64,0,0.0,0,3,04,0.7020586962263123,27610.0
1,64,0,0.0,0,2,13,0.7021219715103496,2706.0
5,60,0,0.0,0,3,04,0.7021650968732495,580.0
2,75,0,35.0,1,1,03,0.7020671131651559,355864.0
4,56,0,20.0,1,3,05,0.7021291492776544,11620.0
4,61,0,0.0,0,1,08,0.7021080747609357,284330.0
5,56,0,0.0,0,3,14,0.7021284214133975,17446.0
5,77,1,0.0,0,1,09,0.7021180216289987,42332.0
5,75,1,15.0,1,2,17,0.7021801863645619,82212.0
2,75,0,0.0,0,2,04,0.7020232361318883,584.0
4,76,1,15.285,1,2,16,0.7021419539117865,55754.0
5,57,0,0.0,1,1,06,0.7021833153239446,37316.0
0,64,0,0.0,0,1,03,0.7020973869953697,23702.0
5,65,1,0.0,0,3,11,0.7021605084245001,19560.0
5,65,0,0.0,0,3,01,0.7021517538387998,2284.0
4,63,0,0.0,0,2,05,0.7020814167840721,1488.0
5,77,0,5.0,1,3,12,0.7021659374760736,32250.0
5,52,1,0.0,0,1,07,0.702144947003777,1408.0
2,70,0,0.0,0,2,07,0.702048281764757,1942.0
3,63,0,0.0,0,2,03,0.702058606127291,56408.0
4,68,1,0.0,0,1,09,0.7020736441312808,5470.0
2,66,0,0.0,0,3,07,0.7020588271117684,1148.0
1,56,0,0.0,0,2,15,0.7021350198569171,436.0
5,60,0,10.0,1,3,04,0.7021716397457637,169714.0
3,71,0,15.0,1,3,01,0.7020666081008926,5232.0
5,60,0,0.0,0,1,10,0.7021672108521286,592.0
4,56,1,0.0,0,2,11,0.7020927576250704,1138.0
2,75,0,30.0,1,1,03,0.7020717806003771,29254.0
1,70,0,0.0,0,1,14,0.7020932781414122,2060.0
0,62,0,0.0,0,3,15,0.7021021996545004,22992.0
2,63,0,33.33,1,3,05,0.7020252862465703,47676.0
4,74,0,20.0,1,2,13,0.7021131659809788,27782.0
4,56,1,0.0,0,2,16,0.7020659197711581,870.0
5,58,0,0.0,0,1,05,0.70216754222721,538.0
2,75,1,15.0,1,2,11,0.7020660923966482,29140.0
5,51,0,0.0,0,1,02,0.7021244197111483,1746.0
4,63,0,0.0,0,1,08,0.7020364098746816,1764.0
3,71,1,15.0,1,2,11,0.702115368102157,5264.0
4,56,0,0.0,0,1,02,0.7020814167840721,1182.0
5,64,1,0.0,0,2,16,0.7021569993928038,396.0
4,70,0,0.0,0,3,15,0.7021394700723192,744.0
1,61,0,0.0,0,1,10,0.7021206998669796,17712.0
4,56,0,0.0,0,1,15,0.7020690085662039,15232.0
2,64,0,0.0,0,2,03,0.7020476356088907,52622.0
2,70,0,0.0,0,3,02,0.702048281764757,248.0
2,77,0,18.995,1,1,03,0.7020553753755366,416382.0
5,56,0,0.0,0,3,14,0.7021284214133975,10632.0
5,64,0,0.0,0,1,08,0.7021473013198595,362.0
5,78,0,0.0,0,2,13,0.7021569993928038,244.0
4,70,0,0.0,0,3,13,0.7021123259407958,26574.0
4,75,1,0.0,0,1,18,0.7020838362119062,242.0
5,77,1,0.0,0,2,16,0.7021212538633997,5156.0
2,58,0,0.0,0,3,09,0.7020814167840721,27844.0
4,56,0,25.0,1,3,03,0.7020738348583194,105372.0
3,56,1,0.0,0,3,06,0.7020927576250704,584.0
4,63,0,27.5,1,1,10,0.7020533018597712,84690.0
3,56,0,0.0,0,3,04,0.7021166803661539,3044.0
4,63,1,0.0,0,1,12,0.7020265090379247,12760.0
2,64,0,0.0,0,1,10,0.7020736441312808,8624.0
2,62,0,0.0,0,1,13,0.702050103358422,2204.0
5,64,0,5.0,1,3,13,0.7021619203853933,36356.0
4,56,1,0.0,0,3,11,0.7021059275556,276.0
4,56,0,0.0,0,1,04,0.7021206998669796,240.0
2,63,0,0.0,0,1,06,0.7020365451269506,772.0
3,63,0,0.0,0,3,07,0.702048281764757,17532.0
5,52,0,0.0,0,2,02,0.7021320987068744,690.0
2,75,0,27.535,1,2,09,0.7020504454056262,39492.0
5,59,1,0.0,0,1,17,0.70216754222721,328.0
5,77,0,0.0,1,2,15,0.7021831651864464,36013.0
4,63,1,5.0,1,3,06,0.7020835919233863,38154.0
5,74,0,0.0,0,3,15,0.7021779673204204,123544.0
3,56,0,0.0,0,1,10,0.7020915500542232,3714.0
5,53,0,0.0,0,1,14,0.7021225952330341,564.0
4,63,0,0.0,0,2,15,0.7020814167840721,1930.0
5,66,0,0.0,0,2,07,0.7021636072870708,89524.0
2,60,0,33.480000000000004,1,1,06,0.7020412052279197,15486.0
2,65,0,0.0,0,3,09,0.7020814167840721,8180.0
2,62,1,0.0,0,1,09,0.7020405586670554,27934.0
5,75,0,10.0,1,2,07,0.7021749847455987,220126.0
5,65,0,0.0,0,1,08,0.7021569993928038,3574.0
2,75,0,30.0,1,3,01,0.7020183981995799,20592.0
2,65,0,0.0,0,2,09,0.7020504454056262,2236.0
5,55,0,0.0,0,1,10,0.7021688203478347,2004.0
3,56,0,0.0,0,1,03,0.702107595769302,8536.0
5,62,1,0.0,0,2,06,0.7021448414578005,111240.0
2,60,0,0.0,0,1,08,0.7020553583659229,1878.0
4,60,0,0.0,0,3,07,0.7020906339123636,3394.0
5,64,0,0.0,0,3,14,0.7020968101886048,18252.0
3,56,0,10.0,1,3,10,0.7021123863738691,13604.0
3,56,0,0.0,0,2,07,0.7020855986502651,1672.0
1,56,0,0.0,0,1,14,0.7021219715103496,14114.0
2,61,0,0.0,0,2,10,0.7020406185307769,344.0
